date,name,value
2004-02-29,q_16938,46.19112740058128
2004-03-31,q_17012,1110.0000000000005
2004-03-31,q_17084,302.78350032069056
2004-03-31,q_16924,115.00000000000009
2004-03-31,q_17461,61.799999999999976
2004-03-31,q_16936,214.00000000000088
2004-03-31,q_16938,69.16633372631345
2004-04-30,q_17012,1550.0000000000005
2004-04-30,q_17084,583.684111783843
2004-04-30,q_16924,284.00000000000034
2004-04-30,q_17461,102.00000000000001
2004-04-30,q_16936,406.00000000000165
2004-04-30,q_16938,266.5148141805529
2004-05-31,q_17012,3079.9999999999995
2004-05-31,q_17084,824.7004190463095
2004-05-31,q_16924,459.00000000000057
2004-05-31,q_17461,210.99999999999977
2004-05-31,q_16936,717.0000000000031
2004-05-31,q_16938,360.4576564542567
2004-06-30,q_17012,4319.999999999999
2004-06-30,q_17084,1377.93056661856
2004-06-30,q_16924,496.0000000000005
2004-06-30,q_17461,389.99999999999966
2004-06-30,q_16936,1114.0000000000052
2004-06-30,q_16938,346.1390230899424
2004-07-31,q_17012,3853.0000000000005
2004-07-31,q_17084,1667.6550083577981
2004-07-31,q_16924,360.00000000000017
2004-07-31,q_17461,436.9999999999997
2004-07-31,q_16936,921.0000000000042
2004-07-31,q_16938,256.327263227467
2004-08-31,q_17012,2777.0000000000014
2004-08-31,q_17084,1355.4335308675516
2004-08-31,q_16924,224.0000000000002
2004-08-31,q_17461,308.9999999999998
2004-08-31,q_16936,570.0000000000027
2004-08-31,q_16938,145.68068799085358
2004-09-30,q_17012,1566.9999999999998
2004-09-30,q_17084,659.6680093175584
2004-09-30,q_16924,145.0000000000001
2004-09-30,q_17461,158.99999999999994
2004-09-30,q_16936,361.00000000000176
2004-09-30,q_16938,58.16346783053169
2004-10-31,q_17012,944.9999999999998
2004-10-31,q_17084,340.14344508187196
2004-10-31,q_16924,103.00000000000007
2004-10-31,q_17461,85.59999999999998
2004-10-31,q_16936,271.0000000000013
2004-10-31,q_16938,57.16446378239047
2004-11-30,q_17012,865.9999999999997
2004-11-30,q_17084,238.47913524486978
2004-11-30,q_16924,91.0000000000001
2004-11-30,q_17461,67.60000000000002
2004-11-30,q_16936,247.00000000000117
2004-11-30,q_16938,54.168812216272734
2004-12-31,q_17012,939.9999999999997
2004-12-31,q_17084,218.6100472653256
2004-12-31,q_16924,83.00000000000006
2004-12-31,q_17461,64.99999999999997
2004-12-31,q_16936,233.0000000000011
2004-12-31,q_16938,49.18084061402021
2005-01-31,q_17012,909.9999999999999
2005-01-31,q_17084,202.10636187448264
2005-01-31,q_16924,73.0000000000001
2005-01-31,q_17461,60.1
2005-01-31,q_16936,184.00000000000074
2005-01-31,q_16938,44.19935056958077
2005-02-28,q_17012,920
2005-02-28,q_17084,180.54717181543037
2005-02-28,q_16924,67.00000000000007
2005-02-28,q_17461,54.10000000000001
2005-02-28,q_16936,180.00000000000085
2005-02-28,q_16938,42.20872048792515
2005-03-31,q_17012,1583.0000000000002
2005-03-31,q_17084,286.2889180011048
2005-03-31,q_16924,198.00000000000014
2005-03-31,q_17461,72.40000000000002
2005-03-31,q_16936,213.00000000000088
2005-03-31,q_16938,101.29331300265378
2005-04-30,q_17012,2006.9999999999998
2005-04-30,q_17084,449.1578737503688
2005-04-30,q_16924,334.0000000000002
2005-04-30,q_17461,67.89999999999999
2005-04-30,q_16936,366.00000000000176
2005-04-30,q_16938,191.26164755007352
2005-05-31,q_17012,3187.000000000001
2005-05-31,q_17084,780.6751780956236
2005-05-31,q_16924,568.0000000000005
2005-05-31,q_17461,148.99999999999997
2005-05-31,q_16936,684.0000000000032
2005-05-31,q_16938,255.3087945977555
2005-06-30,q_17012,5136.999999999998
2005-06-30,q_17084,1483.0208136325725
2005-06-30,q_16924,769.000000000001
2005-06-30,q_17461,462.9999999999996
2005-06-30,q_16936,1200.0000000000052
2005-06-30,q_16938,391.16507003290445
2005-07-31,q_17012,5866.999999999999
2005-07-31,q_17084,1509.8789403276915
2005-07-31,q_16924,434.00000000000045
2005-07-31,q_17461,518.9999999999995
2005-07-31,q_16936,821.0000000000034
2005-07-31,q_16938,170.98369824701942
2005-08-31,q_17012,3407.0000000000023
2005-08-31,q_17084,1039.733437154562
2005-08-31,q_16924,226.00000000000026
2005-08-31,q_17461,291.99999999999983
2005-08-31,q_16936,536.0000000000025
2005-08-31,q_16938,127.49734133105726
2005-09-30,q_17012,1982.9999999999993
2005-09-30,q_17084,633.4451924436795
2005-09-30,q_16924,145.0000000000001
2005-09-30,q_17461,166.99999999999997
2005-09-30,q_16936,384.0000000000019
2005-09-30,q_16938,54.168812216272734
2005-10-31,q_17012,1156.9999999999995
2005-10-31,q_17084,331.0565402957563
2005-10-31,q_16924,105.00000000000007
2005-10-31,q_17461,84.4
2005-10-31,q_16936,275.00000000000114
2005-10-31,q_16938,53.17072838472406
2005-11-30,q_17012,958.0000000000003
2005-11-30,q_17084,270.12944877772253
2005-11-30,q_16924,81.00000000000009
2005-11-30,q_17461,64.39999999999999
2005-11-30,q_16936,233.0000000000011
2005-11-30,q_16938,48.18400379147555
2005-12-31,q_17012,857.0000000000001
2005-12-31,q_17084,225.6824213106444
2005-12-31,q_16924,73.0000000000001
2005-12-31,q_17461,52.40000000000002
2005-12-31,q_16936,190.00000000000085
2005-12-31,q_16938,61.16178887922668
2006-01-31,q_17012,732.9999999999997
2006-01-31,q_17084,181.22095780621692
2006-01-31,q_16924,65.00000000000003
2006-01-31,q_17461,37.90000000000001
2006-01-31,q_16936,159.00000000000065
2006-01-31,q_16938,55.16713209454762
2006-02-28,q_17012,974.0000000000001
2006-02-28,q_17084,214.90532158129886
2006-02-28,q_16924,89.00000000000007
2006-02-28,q_17461,42.80000000000002
2006-02-28,q_16936,188.00000000000088
2006-02-28,q_16938,71.16939276002614
2006-03-31,q_17012,981.9999999999999
2006-03-31,q_17084,231.07065249078371
2006-03-31,q_16924,104.00000000000006
2006-03-31,q_17461,50.60000000000004
2006-03-31,q_16936,181.00000000000077
2006-03-31,q_16938,69.16633372631345
2006-04-30,q_17012,1345.9999999999995
2006-04-30,q_17084,370.09381105930896
2006-04-30,q_16924,267.00000000000017
2006-04-30,q_17461,55.3
2006-04-30,q_16936,427.0000000000018
2006-04-30,q_16938,165.91895420844028
2006-05-31,q_17012,3094.000000000001
2006-05-31,q_17084,905.6834723157473
2006-05-31,q_16924,552.0000000000006
2006-05-31,q_17461,190
2006-05-31,q_16936,963.0000000000042
2006-05-31,q_16938,424.9795035675535
2006-06-30,q_17012,2986.000000000002
2006-06-30,q_17084,1021.5930853748082
2006-06-30,q_16924,465.0000000000003
2006-06-30,q_17461,243.9999999999999
2006-06-30,q_16936,941.0000000000042
2006-06-30,q_16938,218.68085813237334
2006-07-31,q_17012,3517.9999999999995
2006-07-31,q_17084,1141.5115652280313
2006-07-31,q_16924,295.00000000000017
2006-07-31,q_17461,305.9999999999996
2006-07-31,q_16936,896.0000000000039
2006-07-31,q_16938,116.40156387943756
2006-08-31,q_17012,3482.0000000000027
2006-08-31,q_17084,1279.2076049933928
2006-08-31,q_16924,197.00000000000017
2006-08-31,q_17461,306.9999999999996
2006-08-31,q_16936,711.0000000000032
2006-08-31,q_16938,49.18084061402021
2006-09-30,q_17012,1576.9999999999995
2006-09-30,q_17084,608.9017109362374
2006-09-30,q_16924,118.00000000000013
2006-09-30,q_17461,137.99999999999997
2006-09-30,q_16936,383.0000000000017
2006-09-30,q_16938,50.17793630710901
2006-10-31,q_17012,795
2006-10-31,q_17084,390.6192718538479
2006-10-31,q_16924,117.00000000000014
2006-10-31,q_17461,67.5
2006-10-31,q_16936,271.0000000000013
2006-10-31,q_16938,58.16346783053169
2006-11-30,q_17012,678.0000000000001
2006-11-30,q_17084,333.41244333798704
2006-11-30,q_16924,119.00000000000009
2006-11-30,q_17461,50.300000000000026
2006-11-30,q_16936,241.00000000000117
2006-11-30,q_16938,63.16172605152354
2006-12-31,q_17012,622
2006-12-31,q_17084,281.91254636585626
2006-12-31,q_16924,87.00000000000011
2006-12-31,q_17461,42.70000000000002
2006-12-31,q_16936,196.00000000000088
2006-12-31,q_16938,64.16200185194275
2007-01-31,q_17012,644
2007-01-31,q_17084,200.42219118806796
2007-01-31,q_16924,71.00000000000007
2007-01-31,q_17461,41.100000000000016
2007-01-31,q_16936,158.0000000000007
2007-01-31,q_16938,53.17072838472406
2007-02-28,q_17012,515.9999999999995
2007-02-28,q_17084,181.89473969819133
2007-02-28,q_16924,70.00000000000007
2007-02-28,q_17461,40.00000000000002
2007-02-28,q_16936,179.0000000000008
2007-02-28,q_16938,51.17528595714595
2007-03-31,q_17012,637.9999999999999
2007-03-31,q_17084,249.25444009271018
2007-03-31,q_16924,110.00000000000007
2007-03-31,q_17461,48.500000000000036
2007-03-31,q_16936,172.00000000000082
2007-03-31,q_16938,41.21385137503525
2007-04-30,q_17012,2086.999999999999
2007-04-30,q_17084,690.9314427856305
2007-04-30,q_16924,419.00000000000034
2007-04-30,q_17461,100.00000000000003
2007-04-30,q_16936,423.0000000000019
2007-04-30,q_16938,146.69177420174083
2007-05-31,q_17012,2907
2007-05-31,q_17084,992.0298918558632
2007-05-31,q_16924,591.0000000000009
2007-05-31,q_17461,226.99999999999986
2007-05-31,q_16936,653.000000000003
2007-05-31,q_16938,154.78367137955084
2007-06-30,q_17012,3093.0000000000023
2007-06-30,q_17084,1024.2805780798326
2007-06-30,q_16924,675.0000000000007
2007-06-30,q_17461,344.99999999999983
2007-06-30,q_16936,756.0000000000032
2007-06-30,q_16938,104.31275918132508
2007-07-31,q_17012,3291.0000000000005
2007-07-31,q_17084,1066.6070788244724
2007-07-31,q_16924,441.0000000000003
2007-07-31,q_17461,379.9999999999998
2007-07-31,q_16936,697.0000000000031
2007-07-31,q_16938,87.2185419284605
2007-08-31,q_17012,2468.999999999999
2007-08-31,q_17084,923.4913883690142
2007-08-31,q_16924,235.0000000000003
2007-08-31,q_17461,268.99999999999983
2007-08-31,q_16936,480.0000000000021
2007-08-31,q_16938,63.16172605152354
2007-09-30,q_17012,1684
2007-09-30,q_17084,745.3848354345242
2007-09-30,q_16924,151.00000000000014
2007-09-30,q_17461,174.00000000000009
2007-09-30,q_16936,340.0000000000016
2007-09-30,q_16938,55.16713209454762
2007-10-31,q_17012,772.0000000000003
2007-10-31,q_17084,273.1594671905118
2007-10-31,q_16924,104.00000000000006
2007-10-31,q_17461,76.30000000000001
2007-10-31,q_16936,241.00000000000117
2007-10-31,q_16938,35.25133468471396
2007-11-30,q_17012,584.9999999999998
2007-11-30,q_17084,205.13781133968598
2007-11-30,q_16924,90.00000000000006
2007-11-30,q_17461,60.80000000000002
2007-11-30,q_16936,196.00000000000088
2007-11-30,q_16938,35.25133468471396
2007-12-31,q_17012,483.9999999999996
2007-12-31,q_17084,184.58982657929317
2007-12-31,q_16924,76.00000000000009
2007-12-31,q_17461,58.699999999999996
2007-12-31,q_16936,184.00000000000074
2007-12-31,q_16938,53.17072838472406
2008-01-31,q_17012,361.9999999999999
2008-01-31,q_17084,163.36419461017658
2008-01-31,q_16924,74.00000000000004
2008-01-31,q_17461,44.90000000000002
2008-01-31,q_16936,142.0000000000006
2008-01-31,q_16938,44.19935056958077
2008-02-29,q_17012,648.0000000000002
2008-02-29,q_17084,149.88529399529634
2008-02-29,q_16924,72.00000000000006
2008-02-29,q_17461,43.700000000000024
2008-02-29,q_16936,146.00000000000063
2008-02-29,q_16938,47.1874309483261
2008-03-31,q_17012,763.0000000000001
2008-03-31,q_17084,211.8741046716855
2008-03-31,q_16924,120.00000000000014
2008-03-31,q_17461,47.40000000000001
2008-03-31,q_16936,187.00000000000085
2008-03-31,q_16938,67.16402180538306
2008-04-30,q_17012,852.0000000000001
2008-04-30,q_17084,320.6229221063395
2008-04-30,q_16924,188.0000000000002
2008-04-30,q_17461,45.30000000000001
2008-04-30,q_16936,240.00000000000102
2008-04-30,q_16938,88.22296140238207
2008-05-31,q_17012,1362.0000000000005
2008-05-31,q_17084,737.9903247755734
2008-05-31,q_16924,390.0000000000004
2008-05-31,q_17461,143.99999999999997
2008-05-31,q_16936,663.0000000000027
2008-05-31,q_16938,241.05588257009407
2008-06-30,q_17012,2707.0000000000005
2008-06-30,q_17084,1143.8626934911342
2008-06-30,q_16924,395.00000000000034
2008-06-30,q_17461,311.99999999999966
2008-06-30,q_16936,675.0000000000031
2008-06-30,q_16938,158.83169933758052
2008-07-31,q_17012,2276.9999999999995
2008-07-31,q_17084,1100.1975690402
2008-07-31,q_16924,213.0000000000001
2008-07-31,q_17461,280.99999999999983
2008-07-31,q_16936,469.0000000000021
2008-07-31,q_16938,40.219288609560124
2008-08-31,q_17012,2109.000000000001
2008-08-31,q_17084,1097.5103925478388
2008-08-31,q_16924,159.00000000000009
2008-08-31,q_17461,270.9999999999999
2008-08-31,q_16936,480.0000000000021
2008-08-31,q_16938,56.16568393231653
2008-09-30,q_17012,990.0000000000002
2008-09-30,q_17084,486.83115186229037
2008-09-30,q_16924,102.0000000000001
2008-09-30,q_17461,118.00000000000003
2008-09-30,q_16936,276.00000000000125
2008-09-30,q_16938,57.16446378239047
2008-10-31,q_17012,469.99999999999955
2008-10-31,q_17084,254.30509943174079
2008-10-31,q_16924,89.00000000000007
2008-10-31,q_17461,67.2
2008-10-31,q_16936,244.0000000000012
2008-10-31,q_16938,48.18400379147555
2008-11-30,q_17012,453.99999999999955
2008-11-30,q_17084,208.50600254959517
2008-11-30,q_16924,93.00000000000007
2008-11-30,q_17461,52.40000000000002
2008-11-30,q_16936,208.0000000000009
2008-11-30,q_16938,61.16178887922668
2008-12-31,q_17012,286.9999999999998
2008-12-31,q_17084,183.24229124618986
2008-12-31,q_16924,77.00000000000007
2008-12-31,q_17461,50.80000000000002
2008-12-31,q_16936,185.0000000000009
2008-12-31,q_16938,57.16446378239047
2009-01-31,q_17012,484.9999999999995
2009-01-31,q_17084,187.62172240213548
2009-01-31,q_16924,72.00000000000006
2009-01-31,q_17461,42.40000000000002
2009-01-31,q_16936,149.00000000000063
2009-01-31,q_16938,46.19112740058128
2009-02-28,q_17012,629.9999999999998
2009-02-28,q_17084,195.7063893841607
2009-02-28,q_16924,71.00000000000007
2009-02-28,q_17461,40.90000000000001
2009-02-28,q_16936,167.0000000000007
2009-02-28,q_16938,50.17793630710901
2009-03-31,q_17012,719.0000000000001
2009-03-31,q_17084,235.11169053995172
2009-03-31,q_16924,129.00000000000009
2009-03-31,q_17461,45.40000000000001
2009-03-31,q_16936,192.00000000000085
2009-03-31,q_16938,66.16315264226813
2009-04-30,q_17012,1153.0000000000005
2009-04-30,q_17084,383.88981224271396
2009-04-30,q_16924,257.0000000000002
2009-04-30,q_17461,49.30000000000001
2009-04-30,q_16936,286.00000000000136
2009-04-30,q_16938,130.52568467843392
2009-05-31,q_17012,3030
2009-05-31,q_17084,757.820786715892
2009-05-31,q_16924,462.00000000000085
2009-05-31,q_17461,151
2009-05-31,q_16936,503.00000000000233
2009-05-31,q_16938,239.02063270897457
2009-06-30,q_17012,3439.999999999999
2009-06-30,q_17084,1037.381939611806
2009-06-30,q_16924,691.000000000001
2009-06-30,q_17461,322.9999999999996
2009-06-30,q_16936,1140.0000000000052
2009-06-30,q_16938,327.74073462909166
2009-07-31,q_17012,4173.000000000004
2009-07-31,q_17084,1308.4228056555162
2009-07-31,q_16924,574.0000000000011
2009-07-31,q_17461,448.99999999999966
2009-07-31,q_16936,997.0000000000047
2009-07-31,q_16938,231.899046527517
2009-08-31,q_17012,3915.9999999999964
2009-08-31,q_17084,1237.9014779636977
2009-08-31,q_16924,317.0000000000003
2009-08-31,q_17461,348.99999999999955
2009-08-31,q_16936,717.0000000000031
2009-08-31,q_16938,117.40972336759154
2009-09-30,q_17012,1687.9999999999993
2009-09-30,q_17084,547.7038853501722
2009-09-30,q_16924,178.00000000000014
2009-09-30,q_17461,140.00000000000003
2009-09-30,q_16936,469.0000000000021
2009-09-30,q_16938,78.18570060059376
2009-10-31,q_17012,1029.0000000000002
2009-10-31,q_17084,410.4700813909783
2009-10-31,q_16924,134.00000000000014
2009-10-31,q_17461,86.60000000000001
2009-10-31,q_16936,398.0000000000019
2009-10-31,q_16938,73.17317869992745
2009-11-30,q_17012,618.0000000000001
2009-11-30,q_17084,298.0709164672703
2009-11-30,q_16924,107.00000000000011
2009-11-30,q_17461,64.60000000000002
2009-11-30,q_16936,282.0000000000013
2009-11-30,q_16938,59.162692388834
2009-12-31,q_17012,715.9999999999999
2009-12-31,q_17084,235.11169053995172
2009-12-31,q_16924,91.0000000000001
2009-12-31,q_17461,61.4
2009-12-31,q_16936,235.00000000000114
2009-12-31,q_16938,61.16178887922668
2010-01-31,q_17012,658
2010-01-31,q_17084,202.4431932486144
2010-01-31,q_16924,81.00000000000009
2010-01-31,q_17461,47.10000000000003
2010-01-31,q_16936,216.000000000001
2010-01-31,q_16938,56.16568393231653
2010-02-28,q_17012,690.0000000000002
2010-02-28,q_17084,207.49555460638518
2010-02-28,q_16924,90.00000000000006
2010-02-28,q_17461,44.50000000000002
2010-02-28,q_16936,204.00000000000097
2010-02-28,q_16938,70.16777114312563
2010-03-31,q_17012,1326.9999999999998
2010-03-31,q_17084,294.3680863979223
2010-03-31,q_16924,186.0000000000002
2010-03-31,q_17461,61.00000000000001
2010-03-31,q_16936,227.00000000000108
2010-03-31,q_16938,141.63726009518655
2010-04-30,q_17012,2227.000000000001
2010-04-30,q_17084,643.8672906940296
2010-04-30,q_16924,435.00000000000034
2010-04-30,q_17461,87.70000000000003
2010-04-30,q_16936,514.0000000000024
2010-04-30,q_16938,389.116902870002
2010-05-31,q_17012,3819.9999999999977
2010-05-31,q_17084,997.4051244061859
2010-05-31,q_16924,663.0000000000005
2010-05-31,q_17461,175.99999999999994
2010-05-31,q_16936,1128.0000000000048
2010-05-31,q_16938,623.374440066475
2010-06-30,q_17012,4279.999999999998
2010-06-30,q_17084,1241.259783289017
2010-06-30,q_16924,762.0000000000006
2010-06-30,q_17461,291.99999999999983
2010-06-30,q_16936,1683.0000000000073
2010-06-30,q_16938,688.3299239951906
2010-07-31,q_17012,4827.000000000002
2010-07-31,q_17084,1399.0839447284081
2010-07-31,q_16924,545.0000000000006
2010-07-31,q_17461,577.9999999999997
2010-07-31,q_16936,1250.000000000006
2010-07-31,q_16938,436.25892557002123
2010-08-31,q_17012,4952.999999999998
2010-08-31,q_17084,1385.6532899139777
2010-08-31,q_16924,277.00000000000017
2010-08-31,q_17461,337.9999999999996
2010-08-31,q_16936,933.0000000000044
2010-08-31,q_16938,224.780305529067
2010-09-30,q_17012,2377
2010-09-30,q_17084,694.9652626558252
2010-09-30,q_16924,169.0000000000002
2010-09-30,q_17461,180.00000000000006
2010-09-30,q_16936,486.0000000000021
2010-09-30,q_16938,116.40156387943756
2010-10-31,q_17012,1279.9999999999995
