date,name,value
2003-01-31,q_16936,-0.9543544576892713
2003-01-31,q_16938,-0.6616692108396964
2003-02-28,q_17012,-1.011559515933936
2003-02-28,q_17084,-1.2501992289816988
2003-02-28,q_16924,-1.0772116350272345
2003-02-28,q_17461,-0.8821023502489782
2003-02-28,q_16936,-0.9789226840049476
2003-02-28,q_16938,-0.7388940273883868
2003-03-31,q_17012,-0.46478036341052165
2003-03-31,q_17084,-1.0477006258039063
2003-03-31,q_16924,-0.6692189819312211
2003-03-31,q_17461,-0.5448854848442972
2003-03-31,q_16936,-0.9142189706047524
2003-03-31,q_16938,-0.6869413033383716
2003-04-30,q_17012,0.7782002481733971
2003-04-30,q_17084,0.05308745936287756
2003-04-30,q_16924,0.837606407201165
2003-04-30,q_17461,-0.05635968647956977
2003-04-30,q_16936,-0.15602914358201167
2003-04-30,q_16938,1.9126436964953655
2003-05-31,q_17012,1.1196121249301667
2003-05-31,q_17084,0.6079988098849183
2003-05-31,q_16924,1.4752294637449874
2003-05-31,q_17461,0.28852802515256454
2003-05-31,q_16936,1.1893724419724017
2003-05-31,q_16938,2.113351671781548
2003-06-30,q_17012,1.8382813405650666
2003-06-30,q_17084,1.2515831571254772
2003-06-30,q_16924,2.0063455760855753
2003-06-30,q_17461,1.5854291731182002
2003-06-30,q_16936,2.0861316556303033
2003-06-30,q_16938,2.3891266006754077
2003-07-31,q_17012,1.8554058033297385
2003-07-31,q_17084,1.6570686372742118
2003-07-31,q_16924,1.5155285491527826
2003-07-31,q_17461,1.9528425732471293
2003-07-31,q_16936,1.9024394804359523
2003-07-31,q_16938,1.580560609861677
2003-08-31,q_17012,1.161281458178536
2003-08-31,q_17084,1.1277444613078649
2003-08-31,q_16924,0.5605544700898559
2003-08-31,q_17461,1.2934738903959249
2003-08-31,q_16936,1.1397854734915325
2003-08-31,q_16938,0.1374666345278345
2003-09-30,q_17012,0.3382273688334163
2003-09-30,q_17084,0.567163800883737
2003-09-30,q_16924,-0.05169206891640681
2003-09-30,q_17461,0.6244224057457104
2003-09-30,q_16936,0.6186364331549595
2003-09-30,q_16938,-0.41013222642584884
2003-10-31,q_17012,-0.46897204573443135
2003-10-31,q_17084,-0.49746180521388794
2003-10-31,q_16924,-0.5904214388118587
2003-10-31,q_17461,0.14264978790889235
2003-10-31,q_16936,-0.2784011732082946
2003-10-31,q_16938,-0.7126771297433276
2003-11-30,q_17012,-0.6116720108436227
2003-11-30,q_17084,-0.6304808398281873
2003-11-30,q_16924,-0.6692189819312211
2003-11-30,q_17461,-0.1723361212612929
2003-11-30,q_16936,-0.5689441349454515
2003-11-30,q_16938,-0.027731515309862623
2003-12-31,q_17012,-0.6798531105376739
2003-12-31,q_17084,-0.7500993387391218
2003-12-31,q_16924,-0.8734006353391731
2003-12-31,q_17461,-0.5890698727431705
2003-12-31,q_16936,-0.7812326624586181
2003-12-31,q_16938,0.019286178464975944
2004-01-31,q_17012,-0.6501153644038277
2004-01-31,q_17084,-1.1102540013511863
2004-01-31,q_16924,-0.9714325756313444
2004-01-31,q_17461,-0.7692725652261195
2004-01-31,q_16936,-0.906408357066766
2004-01-31,q_16938,-0.5417189587227454
2004-02-29,q_17012,-0.6209904700145126
2004-02-29,q_17084,-1.2775899880827244
2004-02-29,q_16924,-0.9052871865481533
2004-02-29,q_17461,-0.9144527117056329
2004-02-29,q_16936,-0.9381805515763254
2004-02-29,q_16938,-0.8778752795810254
2004-03-31,q_17012,-0.3342706908337527
2004-03-31,q_17084,-0.5493195929995811
2004-03-31,q_16924,-0.45699995726289583
2004-03-31,q_17461,-0.642962491132308
2004-03-31,q_16936,-0.8292775028872421
2004-03-31,q_16938,-0.32880143354370345
2004-04-30,q_17012,0.13726000773277713
2004-04-30,q_17084,0.29576283702212963
2004-04-30,q_16924,0.7467802932594464
2004-04-30,q_17461,-0.009523413719266013
2004-04-30,q_16936,0.20289240337045594
2004-04-30,q_16938,1.5237270700966747
2004-05-31,q_17012,1.1072808293580683
2004-05-31,q_17084,0.7412550587690336
2004-05-31,q_16924,1.3878918363458157
2004-05-31,q_17461,0.9146413409523998
2004-05-31,q_16936,1.1210068575870789
2004-05-31,q_16938,1.9403397792456454
2004-06-30,q_17012,1.58530316248373
2004-06-30,q_17084,1.4031575116012625
2004-06-30,q_16924,1.4914949092257492
2004-06-30,q_17461,1.6983155215635533
2004-06-30,q_16936,1.8328794146328116
2004-06-30,q_16938,1.8843896696806095
2004-07-31,q_17012,1.4236571961034812
2004-07-31,q_17084,1.6493030722330904
2004-07-31,q_16924,1.063345497926124
2004-07-31,q_17461,1.8436395229373297
2004-07-31,q_16936,1.5254735026963262
2004-07-31,q_16938,1.4699824416676508
2004-08-31,q_17012,0.960972375607224
2004-08-31,q_17084,1.3819265709887045
2004-08-31,q_16924,0.4302150885927675
2004-08-31,q_17461,1.4011221123483288
2004-08-31,q_16936,0.750497522698232
2004-08-31,q_16938,0.6919177262063394
2004-09-30,q_17012,0.15266638463378382
2004-09-30,q_17084,0.45345803800141804
2004-09-30,q_16924,-0.14896842113630737
2004-09-30,q_17461,0.5543603249914953
2004-09-30,q_16936,0.013385984751428857
2004-09-30,q_16938,-0.5649023491425246
2004-10-31,q_17012,-0.5614906025931999
2004-10-31,q_17084,-0.3996162514579748
2004-10-31,q_16924,-0.6032365785333067
2004-10-31,q_17461,-0.23155778507721922
2004-10-31,q_16936,-0.44892856506168477
2004-10-31,q_16938,-0.5884753945687731
2004-11-30,q_17012,-0.6847349617505444
2004-11-30,q_17084,-0.8563070203056001
2004-11-30,q_16924,-0.7674221608760667
2004-11-30,q_17461,-0.5298676041722035
2004-11-30,q_16936,-0.5983310607362238
2004-11-30,q_16938,-0.6616692108396964
2004-12-31,q_17012,-0.5689802572219447
2004-12-31,q_17084,-0.96809665574448
2004-12-31,q_16924,-0.8892490082518872
2004-12-31,q_17461,-0.579334011019237
2004-12-31,q_16936,-0.6923130140537986
2004-12-31,q_16938,-0.7928454168094223
2005-01-31,q_17012,-0.6147713421753533
2005-01-31,q_17084,-1.0689294781525676
2005-01-31,q_16924,-1.0589913283657606
2005-01-31,q_17461,-0.6780969220163733
2005-01-31,q_16936,-1.0723405015885332
2005-01-31,q_16938,-0.9375678280079676
2005-02-28,q_17012,-0.5993422094496406
2005-02-28,q_17084,-1.2137624320365077
2005-02-28,q_16924,-1.1722282047792014
2005-02-28,q_17461,-0.8104273117048002
2005-02-28,q_16936,-1.1076944148547287
2005-02-28,q_16938,-0.9999142337768736
2005-03-31,q_17012,0.1670146755977276
2005-03-31,q_17084,-0.6213743553361637
2005-03-31,q_16924,0.2657707040690063
2005-03-31,q_17461,-0.44328185074941595
2005-03-31,q_16936,-0.8368177362780927
2005-03-31,q_16938,0.19302095347964748
2005-04-30,q_17012,0.5022282204198898
2005-04-30,q_17084,-0.04171616416180678
2005-04-30,q_16924,0.9632458461384055
2005-04-30,q_17461,-0.5242810077572884
2005-04-30,q_16936,0.03557257590600992
2005-04-30,q_16938,1.0664901573529948
2005-05-31,q_17012,1.155530056041398
2005-05-31,q_17084,0.6705350520054459
2005-05-31,q_16924,1.6726720194848665
2005-05-31,q_17461,0.4717342607067834
2005-05-31,q_16936,1.0449080815252363
2005-05-31,q_16938,1.4644929505630992
2005-06-30,q_17012,1.830053326712538
2005-06-30,q_17084,1.4979541413164452
2005-06-30,q_16924,2.077785013432838
2005-06-30,q_17461,1.9174665172117265
2005-06-30,q_16936,1.9530507591094637
2005-06-30,q_16938,2.0532073394284036
2005-07-31,q_17012,2.017809449529903
2005-07-31,q_17084,1.5211043205544474
2005-07-31,q_16924,1.3130582977431398
2005-07-31,q_17461,2.0633447544553984
2005-07-31,q_16936,1.3397907983275532
2005-07-31,q_16938,0.9122069512135992
2005-08-31,q_17012,1.2498418112426524
2005-08-31,q_17084,1.0399820819259746
2005-08-31,q_16924,0.4420662445330813
2005-08-31,q_17461,1.3289158671110737
2005-08-31,q_16936,0.6512049368929617
2005-08-31,q_16938,0.5087146668989432
2005-09-30,q_17012,0.4852344943820136
2005-09-30,q_17084,0.4011846971668801
2005-09-30,q_16924,-0.14896842113630737
2005-09-30,q_17461,0.6168244033445134
2005-09-30,q_16936,0.11301499683125227
2005-09-30,q_16938,-0.6616692108396964
2005-10-31,q_17012,-0.2757124315136705
2005-10-31,q_17084,-0.43446181915972937
2005-10-31,q_16924,-0.5777277714367607
2005-10-31,q_17461,-0.24942216302691333
2005-10-31,q_16936,-0.42531680070939565
2005-10-31,q_16938,-0.6869413033383716
2005-11-30,q_17012,-0.5422012440833802
2005-11-30,q_17084,-0.6960945431933886
2005-11-30,q_16924,-0.921519771737615
2005-11-30,q_17461,-0.5910259612015093
2005-11-30,q_16936,-0.6923130140537986
2005-11-30,q_16938,-0.8206198528563768
2005-12-31,q_17012,-0.6994825166541071
2005-12-31,q_17084,-0.9271864834340042
2005-12-31,q_16924,-1.0589913283657606
2005-12-31,q_17461,-0.8505493306187556
2005-12-31,q_16936,-1.020717700409031
2005-12-31,q_16938,-0.49647106100199934
2006-01-31,q_17012,-0.9200908250545128
2006-01-31,q_17084,-1.2089811197137195
2006-01-31,q_16924,-1.212206453606301
2006-01-31,q_17461,-1.2561567050853104
2006-01-31,q_16936,-1.3071545644266906
2006-01-31,q_16938,-0.6368444355786744
2006-02-28,q_17012,-0.5188163131147259
2006-02-28,q_17084,-0.990055644350476
2006-02-28,q_16924,-0.796855694738188
2006-02-28,q_17461,-1.1042672552362616
2006-02-28,q_16936,-1.037742880066168
2006-02-28,q_16938,-0.2898388395825936
2006-03-31,q_17012,-0.5072673661455134
2006-03-31,q_17084,-0.896865974099604
2006-03-31,q_16924,-0.5904214388118587
2006-03-31,q_17461,-0.894448247723928
2006-03-31,q_16936,-1.0987832235356443
2006-03-31,q_16938,-0.32880143354370345
2006-04-30,q_17012,-0.06204276689715269
2006-04-30,q_17084,-0.2910029745922852
2006-04-30,q_16924,0.664418276698377
2006-04-30,q_17461,-0.7828443493557065
2006-04-30,q_16936,0.2842626633280648
2006-04-30,q_16938,0.870830405345526
2006-05-31,q_17012,1.1136882636789982
2006-05-31,q_17084,0.8620130675914006
2006-05-31,q_16924,1.6344755797519188
2006-05-31,q_17461,0.7810938127619433
2006-05-31,q_16936,1.5975212993817365
2006-05-31,q_16938,2.1676950576240195
2006-06-30,q_17012,1.0634903503452888
2006-06-30,q_17084,1.017286662098629
2006-06-30,q_16924,1.4052463584583033
2006-06-30,q_17461,1.0998589824929006
2006-06-30,q_16936,1.560182498487633
2006-06-30,q_16938,1.2510343130367712
2006-07-31,q_17012,1.2951396663677026
2006-07-31,q_17084,1.1604069485004664
2006-07-31,q_16924,0.7974950994160924
2006-07-31,q_17461,1.3886721635370887
2006-07-31,q_16936,1.481012838010402
2006-07-31,q_16938,0.3837073238982373
2006-08-31,q_17012,1.2806069468405321
2006-08-31,q_17084,1.3072779120345464
2006-08-31,q_16924,0.2590242319597059
2006-08-31,q_17461,1.3928356132126427
2006-08-31,q_16936,1.107434382418669
2006-08-31,q_16938,-0.7928454168094223
2006-09-30,q_17012,0.16165112259155642
2006-09-30,q_17084,0.35026329998196315
2006-09-30,q_16924,-0.4228064771777923
2006-09-30,q_17461,0.374227943607608
2006-09-30,q_16936,0.10880855198178506
2006-09-30,q_16938,-0.7656103244287061
2006-10-31,q_17012,-0.8054865501449766
2006-10-31,q_17084,-0.22151880374623525
2006-10-31,q_16924,-0.4341075727793248
2006-10-31,q_17461,-0.5317352334558884
2006-10-31,q_16936,-0.44892856506168477
2006-10-31,q_16938,-0.5649023491425246
2006-11-30,q_17012,-1.0301693688588405
2006-11-30,q_17084,-0.4253369096590536
2006-11-30,q_16924,-0.41159995252234094
2006-11-30,q_17461,-0.9019133397022777
2006-11-30,q_16936,-0.6379422764602529
2006-11-30,q_16938,-0.45263739399020525
2006-12-31,q_17012,-1.1518181418213491
2006-12-31,q_17084,-0.6411870561340404
2006-12-31,q_16924,-0.8269507113904528
2006-12-31,q_17461,-1.1071935642747035
2006-12-31,q_16936,-0.9706917393555717
2006-12-31,q_16938,-0.43122379962451984
2007-01-31,q_17012,-1.1027714542427791
2007-01-31,q_17084,-1.0796765145330294
2007-01-31,q_16924,-1.0956832641782164
2007-01-31,q_17461,-1.15494771180779
2007-01-31,q_16936,-1.3172948931473227
2007-01-31,q_16938,-0.6869413033383716
2007-02-28,q_17012,-1.4154027204033588
2007-02-28,q_17084,-1.2042174832624062
2007-02-28,q_16924,-1.114413246157514
2007-02-28,q_17461,-1.1888434488347086
2007-02-28,q_16936,-1.1166549759066657
2007-02-28,q_16938,-0.7388940273883868
2007-03-31,q_17012,-1.1159799103912886
2007-03-31,q_17084,-0.7995016926621432
2007-03-31,q_16924,-0.5160038566906817
2007-03-31,q_17461,-0.9476417595232887
2007-03-31,q_16936,-1.1808086545683676
2007-03-31,q_16938,-1.032158485720421
2007-04-30,q_17012,0.5574420591584021
2007-04-30,q_17084,0.5131332689786173
2007-04-30,q_16924,1.2660649889699953
2007-04-30,q_17461,-0.03462734837570676
2007-04-30,q_16936,0.26907591200190106
2007-04-30,q_16938,0.7014266655898572
2007-05-31,q_17012,1.0256084328917874
2007-05-31,q_17084,0.9794230120477755
2007-05-31,q_16924,1.7257383133070194
2007-05-31,q_17461,1.0077922061765845
2007-05-31,q_16936,0.9700049417738881
2007-05-31,q_16938,0.775262828190658
2007-06-30,q_17012,1.1132315519216327
2007-06-30,q_17084,1.0206742741517443
2007-06-30,q_16924,1.90342826435269
2007-06-30,q_17461,1.5417797301420224
2007-06-30,q_16936,1.2065558931956648
2007-06-30,q_16938,0.23328869107862293
2007-07-31,q_17012,1.2008989610357084
2007-07-31,q_17084,1.072886830426046
2007-07-31,q_16924,1.334436638106794
2007-07-31,q_17461,1.665146317963906
2007-07-31,q_16936,1.0753151994211783
2007-07-31,q_16938,-0.011883175083819496
2007-08-31,q_17012,0.7948917641613482
2007-08-31,q_17084,0.8871172603244201
2007-08-31,q_16924,0.49413564111160224
2007-08-31,q_17461,1.2242538087821726
2007-08-31,q_16936,0.4730818598704914
2007-08-31,q_16938,-0.45263739399020525
2007-09-30,q_17012,0.254373618693729
2007-09-30,q_17084,0.6109081861322624
2007-09-30,q_16924,-0.09503474785566204
2007-09-30,q_17461,0.6690871556358303
2007-09-30,q_16936,-0.08327127812261909
2007-09-30,q_16938,-0.6368444355786744
2007-10-31,q_17012,-0.8469245394814233
2007-10-31,q_17084,-0.6817504745607226
2007-10-31,q_16924,-0.5904214388118587
2007-10-31,q_17461,-0.37700278325755177
2007-10-31,q_16936,-0.6379422764602529
2007-10-31,q_16938,-1.2429387713441629
2007-11-30,q_17012,-1.2383495427453148
2007-11-30,q_17084,-1.0498078416333472
2007-11-30,q_16924,-0.7820580648228246
2007-11-30,q_17461,-0.6635128464426586
2007-11-30,q_16936,-0.9706917393555717
2007-11-30,q_16938,-1.2429387713441629
2007-12-31,q_17012,-1.505703737300795
2007-12-31,q_17084,-1.1853371133602364
2007-12-31,q_16924,-1.0057721976799707
2007-12-31,q_17461,-0.7077731431891862
2007-12-31,q_16936,-1.0723405015885332
2007-12-31,q_16938,-0.6869413033383716
2008-01-31,q_17012,-1.9152002516401911
2008-01-31,q_17084,-1.3420960582439034
2008-01-31,q_16924,-1.0410155969732395
2008-01-31,q_17461,-1.044311032037612
2008-01-31,q_16936,-1.4888332195663765
2008-01-31,q_16938,-0.9375678280079676
2008-02-29,q_17012,-1.0940339023265204
2008-02-29,q_17084,-1.4525329619206095
2008-02-29,q_16924,-1.0772116350272345
2008-02-29,q_17461,-1.0782271782762567
2008-02-29,q_16936,-1.4442130895480139
2008-02-29,q_16938,-0.8489554264130248
2008-03-31,q_17012,-0.863475998253482
2008-03-31,q_17084,-1.008304666488134
2008-03-31,q_16924,-0.40048642914345756
2008-03-31,q_17461,-0.9764128500218643
2008-03-31,q_16936,-1.0463231502315775
2008-03-31,q_16938,-0.3688773938556132
2008-04-30,q_17012,-0.7077425899673994
2008-04-30,q_17084,-0.4756674219399589
2008-04-30,q_16924,0.19672593509827277
2008-04-30,q_17461,-1.033202418768852
2008-04-30,q_16936,-0.6446394998305784
2008-04-30,q_16938,0.0037880850098298137
2008-05-31,q_17012,-0.045354224400164095
2008-05-31,q_17084,0.5980575047213641
2008-05-31,q_16924,1.170251055764034
2008-05-31,q_17461,0.4283314721282327
2008-05-31,q_16936,0.9945483130873275
2008-05-31,q_16938,1.385294959756229
2008-06-30,q_17012,0.9249038426170444
2008-06-30,q_17084,1.1630602617920727
2008-06-30,q_16924,1.187267445850633
2008-06-30,q_17461,1.4134521560981363
2008-06-30,q_16936,1.023517036145974
2008-06-30,q_16938,0.8107726536391419
2008-07-31,q_17012,0.6805275678745044
2008-07-31,q_17084,1.1128702489681779
2008-07-31,q_16924,0.3630899187044985
2008-07-31,q_17461,1.2799260428406796
2008-07-31,q_16936,0.435664526635353
2008-07-31,q_16938,-1.065161495154353
2008-08-31,q_17012,0.5722551911750661
2008-08-31,q_17084,1.1097168373178072
2008-08-31,q_16924,-0.026344210306493848
2008-08-31,q_17461,1.233702262345303
2008-08-31,q_16936,0.4730818598704914
2008-08-31,q_16938,-0.6124514174972264
2008-09-30,q_17012,-0.4958120286915416
2008-09-30,q_17084,0.06201724002475186
2008-09-30,q_16924,-0.6161755379470825
2008-09-30,q_17461,0.17533904411887957
2008-09-30,q_16936,-0.4194673291148119
2008-09-30,q_16938,-0.5884753945687731
2008-10-31,q_17012,-1.5471002601012809
2008-10-31,q_17084,-0.7737123957070566
2008-10-31,q_16924,-0.796855694738188
2008-10-31,q_17461,-0.5373545240291087
2008-10-31,q_16936,-0.6180154067441731
2008-10-31,q_16938,-0.8206198528563768
2008-11-30,q_17012,-1.5959446728089073
2008-11-30,q_17084,-1.0288891648133571
2008-11-30,q_16924,-0.7386216555681202
2008-11-30,q_17461,-0.8505493306187556
2008-11-30,q_16936,-0.8750553832291627
2008-11-30,q_16938,-0.49647106100199934
2008-12-31,q_17012,-2.242296462628046
2008-12-31,q_17084,-1.1947427185699435
2008-12-31,q_16924,-0.9884923207491538
2008-12-31,q_17461,-0.8894955930100866
2008-12-31,q_16936,-1.06362146627929
2008-12-31,q_16938,-0.5884753945687731
2009-01-31,q_17012,-1.5027927279897153
2009-01-31,q_17084,-1.1644222092355443
2009-01-31,q_16924,-1.0772116350272345
2009-01-31,q_17461,-1.1160128389681923
2009-01-31,q_16936,-1.4115376927089838
2009-01-31,q_16938,-0.8778752795810254
2009-02-28,q_17012,-1.1337854312042517
2009-02-28,q_17084,-1.1102540013511863
2009-02-28,q_16924,-1.0956832641782164
2009-02-28,q_17461,-1.1610441978371715
2009-02-28,q_16936,-1.2282424685861932
2009-02-28,q_16938,-0.7656103244287061
2009-03-31,q_17012,-0.9473077917454688
2009-03-31,q_17084,-0.8745848046711923
2009-03-31,q_16924,-0.3044090090932783
2009-03-31,q_17461,-1.030440260961865
2009-03-31,q_16936,-1.0038698695974835
2009-03-31,q_16938,-0.38935313249476566
2009-04-30,q_17012,-0.2806027288527435
2009-04-30,q_17084,-0.24389023706684498
2009-04-30,q_16924,0.6134930578016606
2009-04-30,q_17461,-0.927116115118215
2009-04-30,q_16936,-0.36210751882590203
2009-04-30,q_16938,0.5409589188424905
2009-05-31,q_17012,1.0841570392846267
2009-05-31,q_17084,0.6322358039122526
2009-05-31,q_16924,1.3965972096756276
2009-05-31,q_17461,0.48869159002921986
2009-05-31,q_16936,0.5486279250830556
2009-05-31,q_16938,1.3736068655600635
2009-06-30,q_17012,1.263461049117892
2009-06-30,q_17084,1.0370625353305767
2009-06-30,q_16924,1.934755350904562
2009-06-30,q_17461,1.457672740710196
2009-06-30,q_16936,1.8701610346684827
2009-06-30,q_16938,1.809009926654003
2009-07-31,q_17012,1.5363861442725881
2009-07-31,q_17084,1.3364010924002434
2009-07-31,q_16924,1.6867194057858443
2009-07-31,q_17461,1.8782432415055652
2009-07-31,q_16936,1.6535827959675204
2009-07-31,q_16938,1.3319140194367944
2009-08-31,q_17012,1.4465730384767506
2009-08-31,q_17084,1.2649471861161823
2009-08-31,q_16924,0.8935029141292463
2009-08-31,q_17461,1.5564955202872461
2009-08-31,q_16936,1.1210068575870789
2009-08-31,q_16938,0.39554337039891707
2009-09-30,q_17012,0.2577246446166649
2009-09-30,q_17084,0.21378800669397144
2009-09-30,q_16924,0.12392693227238821
2009-09-30,q_17461,0.39251767818926253
2009-09-30,q_16936,0.435664526635353
2009-09-30,q_16938,-0.16141006482786857
2009-10-31,q_17012,-0.44125950055858326
2009-10-31,q_17084,-0.15769949246654136
2009-10-31,q_16924,-0.253868223063108
2009-10-31,q_17461,-0.21685889058484462
2009-10-31,q_16936,0.17078460686466068
2009-10-31,q_16938,-0.2519294187040231
2009-11-30,q_17012,-1.1609215196460982
2009-11-30,q_17084,-0.5694988316743046
2009-11-30,q_16924,-0.5526957925031365
2009-11-30,q_17461,-0.587116768402632
2009-11-30,q_16936,-0.3848079214010146
2009-11-30,q_16938,-0.5417189587227454
2009-12-31,q_17012,-0.9532088212825028
2009-12-31,q_17084,-0.8745848046711923
2009-12-31,q_16924,-0.7674221608760667
2009-12-31,q_17461,-0.6511430917901683
2009-12-31,q_16936,-0.6785480191992923
2009-12-31,q_16938,-0.49647106100199934
2010-01-31,q_17012,-1.0724234733123819
2010-01-31,q_17084,-1.0667907852258516
2010-01-31,q_16924,-0.921519771737615
2010-01-31,q_17461,-0.984373039274011
