name,date,swe_month
V1,2020-08-01,3524.870652721774
V1,2020-09-01,2007.5464255909121
V1,2020-10-01,24390.1609280494
V1,2020-11-01,143106.21927083336
V1,2020-12-01,362947.6381048387
V1,2021-01-01,430028.0504032258
V1,2021-02-01,692643.2823660715
V1,2021-03-01,1235204.4375
V1,2021-04-01,1369210.1604166667
V1,2021-05-01,456752.4475806451
V1,2021-06-01,26530.207779947927
V1,2021-07-01,3935.82763671875
V1,2021-08-01,354.6979924325021
V1,2021-09-01,7.9587636808554345
V1,2021-10-01,64305.17707086379
V1,2021-11-01,224460.71276041667
V1,2021-12-01,360515.0574596774
V1,2022-01-01,469593.41633064515
V1,2022-02-01,672042.640625
V1,2022-03-01,1116610.1028225808
V1,2022-04-01,1053424.4583333335
V1,2022-05-01,326293.9390120968
V1,2022-06-01,98821.03782552082
V1,2022-07-01,6883.704227570566
V1,2022-08-01,1961.1949305380542
V10,2001-01-01,521912.87298387097
V10,2001-02-01,580270.8616071428
V10,2001-03-01,622409.9838709678
V10,2001-04-01,695888.3416666667
V10,2001-05-01,503395.64314516133
V10,2001-06-01,146320.08645833336
V10,2001-07-01,55212.02179939517
V10,2001-08-01,56195.8671875
V10,2001-09-01,85995.02327283224
V10,2001-10-01,202454.53452620967
V10,2001-11-01,351284.13229166664
V10,2001-12-01,495200.82762096776
V10,2002-01-01,614573.0907258064
V10,2002-02-01,674209.4330357143
V10,2002-03-01,783441.5282258064
V10,2002-04-01,954842.45625
V10,2002-05-01,1038103.0362903225
V10,2002-06-01,530267.4770833333
V10,2002-07-01,209290.74672379033
V10,2002-08-01,58283.54964717742
V10,2002-09-01,50773.00896606445
V10,2002-10-01,105894.15108366935
V10,2002-11-01,161107.91875
V10,2002-12-01,329507.5080645161
V10,2003-01-01,409646.38508064515
V10,2003-02-01,513963.97879464284
V10,2003-03-01,796605.5201612903
V10,2003-04-01,1431138.825
V10,2003-05-01,1450721.435483871
V10,2003-06-01,649941.3625
V10,2003-07-01,252969.72278225806
V10,2003-08-01,157691.45665322582
V10,2003-09-01,6976.810390535991
V10,2003-10-01,68665.15676978328
V10,2003-11-01,313309.2899739583
V10,2003-12-01,498147.0766129032
V10,2004-01-01,619629.6290322581
V10,2004-02-01,728104.4181034482
V10,2004-03-01,1090347.3870967743
V10,2004-04-01,1142404.2291666667
V10,2004-05-01,957785.9415322582
V10,2004-06-01,529774.0578125
V10,2004-07-01,155129.4054939516
V10,2004-08-01,97946.87752016129
V10,2004-09-01,23037.803090429305
V10,2004-10-01,57616.15316280242
V10,2004-11-01,151978.63125
V10,2004-12-01,275597.6421370968
V10,2005-01-01,401960.92237903224
V10,2005-02-01,564760.1283482143
V10,2005-03-01,646555.7278225806
V10,2005-04-01,797951.4375
V10,2005-05-01,477175.7147177419
V10,2005-06-01,293217.98020833335
V10,2005-07-01,151961.24647177418
V10,2005-08-01,79987.14264112903
V10,2005-09-01,4301.595772425335
V10,2005-10-01,50873.31142893147
V10,2005-11-01,77752.580078125
V10,2005-12-01,143476.65347782258
V10,2006-01-01,247636.88860887094
V10,2006-02-01,460682.08816964284
V10,2006-03-01,540800.9143145161
V10,2006-04-01,611347.6458333334
V10,2006-05-01,357118.90877016133
V10,2006-06-01,159780.77578125
V10,2006-07-01,81479.29397681452
V10,2006-08-01,24667.672694052417
V10,2006-09-01,16330.195475260416
V10,2006-10-01,56090.662487399204
V10,2006-11-01,119703.78255208334
V10,2006-12-01,162964.01461693548
V10,2007-01-01,193712.77368951612
V10,2007-02-01,216299.92020089287
V10,2007-03-01,311538.45866935485
V10,2007-04-01,360256.5135416667
V10,2007-05-01,167336.9203629032
V10,2007-06-01,109915.69140625
V10,2007-07-01,75764.10572076614
V10,2007-08-01,59659.9261592742
V10,2007-09-01,16692.34218401511
V10,2007-10-01,71819.08140120967
V10,2007-11-01,75657.28450520834
V10,2007-12-01,176434.63029233873
V10,2008-01-01,301880.81502016133
V10,2008-02-01,347654.5765086207
V10,2008-03-01,431495.1219758064
V10,2008-04-01,517270.42083333334
V10,2008-05-01,290690.38029233867
V10,2008-06-01,62463.30598958333
V10,2008-07-01,30104.74376260081
V10,2008-08-01,21321.521421370966
V10,2008-09-01,7725.65666975975
V10,2008-10-01,45579.473664314515
V10,2008-11-01,146845.74010416667
V10,2008-12-01,241108.55745967745
V10,2009-01-01,484166.9425403226
V10,2009-02-01,509275.08035714284
V10,2009-03-01,638473.0766129033
V10,2009-04-01,797909.5208333333
V10,2009-05-01,1054139.8810483871
V10,2009-06-01,617119.7770833333
V10,2009-07-01,284669.6910282258
V10,2009-08-01,128993.07308467741
V10,2009-09-01,50544.33681640624
V10,2009-10-01,111654.84223790323
V10,2009-11-01,173962.1822916667
V10,2009-12-01,257097.2560483871
V10,2010-01-01,405634.2157258064
V10,2010-02-01,727613.5680803572
V10,2010-03-01,998556.6048387097
V10,2010-04-01,1119385.4166666667
V10,2010-05-01,778784.4334677419
V10,2010-06-01,532328.446875
V10,2010-07-01,262040.84324596773
V10,2010-08-01,140965.38306451612
V10,2010-09-01,288935.96579276724
V10,2010-10-01,802950.1048387097
V10,2010-11-01,879597.3791666667
V10,2010-12-01,939142.7842741936
V10,2011-01-01,1002391.3104838709
V10,2011-02-01,1146057.4933035714
V10,2011-03-01,1361807.9879032257
V10,2011-04-01,1405450.7
V10,2011-05-01,944151.1008064516
V10,2011-06-01,593556.9364583333
V10,2011-07-01,278657.41129032255
V10,2011-08-01,156562.40927419355
V10,2011-09-01,21259.879638004306
V10,2011-10-01,79042.39730342741
V10,2011-11-01,367097.48125000007
V10,2011-12-01,649005.7762096775
V10,2012-01-01,717629.9495967742
V10,2012-02-01,826932.698275862
V10,2012-03-01,1087341.635080645
V10,2012-04-01,1000886.9854166667
V10,2012-05-01,832302.1955645161
V10,2012-06-01,519502.4864583334
V10,2012-07-01,252418.31199596773
V10,2012-08-01,150234.1068548387
V10,2012-09-01,28136.103695933034
V10,2012-10-01,79249.89238911291
V10,2012-11-01,105269.92135416665
V10,2012-12-01,227565.9828629032
V10,2013-01-01,312215.5131048387
V10,2013-02-01,421750.1875
V10,2013-03-01,482713.6643145161
V10,2013-04-01,432718.76458333334
V10,2013-05-01,535596.4737903225
V10,2013-06-01,299094.89895833336
V10,2013-07-01,97063.31464213709
V10,2013-08-01,28338.04322076613
V10,2013-09-01,3853.7659240722655
V10,2013-10-01,9459.834567162301
V10,2013-11-01,84667.556640625
V10,2013-12-01,118475.54989919355
V10,2014-01-01,162636.65221774194
V10,2014-02-01,370907.5011160714
V10,2014-03-01,372910.85987903224
V10,2014-04-01,384420.25833333336
V10,2014-05-01,267484.46370967745
V10,2014-06-01,171902.69479166664
V10,2014-07-01,59136.614667338705
V10,2014-08-01,44198.7105594758
V10,2014-09-01,7312.300174585977
V10,2014-10-01,82973.8933341734
V10,2014-11-01,199393.0966145833
V10,2014-12-01,365304.54737903224
V10,2015-01-01,422933.84274193546
V10,2015-02-01,554138.28125
V10,2015-03-01,660667.8830645161
V10,2015-04-01,747986.0583333333
V10,2015-05-01,496446.85685483867
V10,2015-06-01,305162.41302083334
V10,2015-07-01,90396.85282258067
V10,2015-08-01,16161.219695060483
V10,2015-09-01,16462.350824483237
V10,2015-10-01,59606.86595892137
V10,2015-11-01,176920.509375
V10,2015-12-01,294954.7631048387
V10,2016-01-01,346401.5967741936
V10,2016-02-01,404895.6788793103
V10,2016-03-01,432841.3800403226
V10,2016-04-01,653790.43125
V10,2016-05-01,683207.4697580645
V10,2016-06-01,347035.3348958333
